id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,house_age,years_since_renovation,renovated,price_per_sqft,total_rooms,basement_flag,bed_bath_ratio,grade_category,condition_label,size_category
9540644276,20150429T000000,628766,3,2.0,3185,69527,2.0,0,0,5,8,3062,123,1976,0,98010,47.211116,-121.903918,2494,84002,39,39,0,197.41,5,1,1.5,Good,Excellent,Large
6122310312,20141005T000000,214403,5,3.5,1125,41812,1.0,0,0,3,6,1098,27,1928,0,98074,47.212103,-121.948013,1350,40199,87,87,0,190.58,8,1,1.43,Average,Average,Medium
7458505852,20150420T000000,623294,6,3.5,2388,27548,2.0,0,0,3,8,1802,586,1973,0,98065,47.326601,-121.460377,3001,26360,42,42,0,261.01,9,1,1.71,Good,Average,Large
5791915463,20141214T000000,410053,4,3.5,1502,8398,1.0,0,0,5,9,1398,104,1969,0,98122,47.575613,-121.327277,1530,8986,46,46,0,273.0,7,1,1.14,Good,Excellent,Medium
3374346805,20141130T000000,409742,3,4.5,1846,2867,1.0,0,0,3,9,1545,301,1941,0,98047,47.207155,-122.264373,1671,3482,74,74,0,221.96,7,1,0.67,Good,Average,Medium
8027048141,20140531T000000,293122,3,2.25,1406,18698,2.5,0,0,4,9,903,503,1955,0,98057,47.174757,-121.677553,1585,16751,60,60,0,208.48,5,1,1.33,Good,Good,Medium
9579046495,20141128T000000,161189,4,2.5,466,88292,1.0,0,0,3,8,450,16,1956,0,98031,47.521633,-122.398487,405,76226,59,59,0,345.9,6,1,1.6,Good,Average,Small
4850476909,20140529T000000,164282,3,2.25,1178,41084,2.5,0,0,4,7,1078,100,1954,0,98001,47.315029,-121.851853,1251,33088,61,61,0,139.46,5,1,1.33,Average,Good,Medium
9927411893,20150207T000000,444809,4,2.5,1734,8307,2.0,0,0,3,10,1394,340,2005,0,98029,47.464425,-121.956943,1755,8961,10,10,0,256.52,6,1,1.6,Good,Average,Medium
148978709,20140726T000000,389850,3,1.0,2712,18744,2.0,0,0,3,9,1634,1078,1954,0,98051,47.189356,-122.46098,2702,15765,61,61,0,143.75,4,1,3.0,Good,Average,Large
51458761,20140817T000000,931066,3,3.5,2227,79784,1.5,0,0,3,9,1706,521,1992,0,98133,47.611908,-121.670599,2777,97486,23,23,0,418.08,6,1,0.86,Good,Average,Large
5339344618,20140722T000000,311313,2,1.5,1704,8736,2.0,0,0,3,10,1333,371,1957,0,98075,47.566961,-122.480521,1537,10042,58,58,0,182.7,3,1,1.33,Good,Average,Medium
1592290148,20140524T000000,718686,5,2.0,2754,28670,1.0,0,0,3,9,2356,398,1968,0,98040,47.483447,-121.374122,2641,35527,47,47,0,260.96,7,1,2.5,Good,Average,Large
4732310832,20150516T000000,410737,4,3.0,1728,75626,2.0,0,0,4,8,1386,342,1945,0,98092,47.349431,-121.46825,2219,94254,70,70,0,237.7,7,1,1.33,Good,Good,Medium
3910559336,20140920T000000,241959,6,3.0,987,22584,1.5,0,0,3,9,945,42,1983,0,98112,47.496771,-121.406508,988,23818,32,32,0,245.15,9,1,2.0,Good,Average,Small
3226389193,20150511T000000,619467,4,2.0,3322,1613,1.0,0,0,3,6,3268,54,1973,0,98008,47.700935,-121.485993,2827,1967,42,42,0,186.47,6,1,2.0,Average,Average,Large
1083523307,20140720T000000,172210,5,3.0,781,53923,2.0,0,0,3,9,643,138,2011,0,98051,47.717055,-121.713193,828,56434,4,4,0,220.5,8,1,1.67,Good,Average,Small
7347264889,20140516T000000,346192,9,2.25,1993,951,1.0,0,0,5,9,1772,221,1972,0,98106,47.357222,-122.469338,2532,766,43,43,0,173.7,11,1,4.0,Good,Excellent,Medium
2131495411,20141127T000000,610602,5,2.75,2374,47984,1.0,0,0,3,8,1310,1064,2006,0,98059,47.757376,-122.167767,1967,58356,9,9,0,257.2,7,1,1.82,Good,Average,Large
935525002,20150410T000000,195120,6,1.0,1396,33213,1.5,0,0,3,6,1379,17,1905,0,98168,47.442606,-121.6832,1806,31753,110,110,0,139.77,7,1,6.0,Average,Average,Medium
7286468500,20150527T000000,579435,2,2.5,3127,52872,1.0,0,0,3,8,3064,63,1985,0,98068,47.225054,-122.512672,2455,60001,30,30,0,185.3,4,1,0.8,Good,Average,Large
2290441593,20141222T000000,239329,4,2.0,1716,14762,2.0,0,0,3,7,1201,515,1937,0,98019,47.479112,-121.774622,1484,12474,78,78,0,139.47,6,1,2.0,Average,Average,Medium
9091757716,20140919T000000,500742,8,3.5,1698,42560,2.0,0,0,4,10,1510,188,1958,0,98070,47.654003,-122.031561,1609,45944,57,57,0,294.9,11,1,2.29,Good,Good,Medium
3178720123,20140619T000000,1167056,5,2.25,3958,1723,1.0,0,0,3,10,2246,1712,2009,0,98004,47.615484,-122.231598,4187,1804,6,6,0,294.86,7,1,2.22,Good,Average,Large
602708116,20140616T000000,436657,1,3.0,1995,1059,1.0,0,0,3,8,1465,530,1910,0,98022,47.665341,-121.560403,1781,1319,105,105,0,218.88,4,1,0.33,Good,Average,Medium
9606877032,20150504T000000,917661,5,2.0,2897,65168,1.0,0,0,3,7,2822,75,1956,0,98068,47.618938,-121.959506,2316,58061,59,59,0,316.76,7,1,2.5,Average,Average,Large
8397790661,20141119T000000,510078,4,1.5,1830,25083,1.0,0,1,4,9,1114,716,2009,0,98146,47.267876,-121.571692,1719,27509,6,6,0,278.73,5,1,2.67,Good,Good,Medium
2264313259,20141022T000000,367651,3,2.25,1811,10699,2.0,0,3,5,5,1081,730,1913,0,98107,47.615886,-121.913744,1933,11091,102,102,0,203.01,5,1,1.33,Average,Excellent,Medium
1175839612,20150103T000000,425505,4,4.5,1689,48119,1.0,0,0,3,7,1113,576,1929,1989,98068,47.486653,-122.472394,1618,53051,86,26,1,251.93,8,1,0.89,Average,Average,Medium
9642709403,20141101T000000,422685,3,1.0,2248,58200,1.0,0,0,3,9,1708,540,1921,0,98102,47.300426,-121.531593,2303,65855,94,94,0,188.03,4,1,3.0,Good,Average,Large
4966509365,20140505T000000,754473,4,2.5,2465,8308,2.0,0,0,3,9,2149,316,2011,0,98005,47.758316,-121.947384,2187,10314,4,4,0,306.07,6,1,1.6,Good,Average,Large
8554588069,20140526T000000,731947,3,2.5,2587,34886,1.0,0,4,3,6,2573,14,1943,0,98023,47.519906,-122.304338,3115,43052,72,72,0,282.93,5,1,1.2,Average,Average,Large
6134736605,20140703T000000,339940,2,2.5,2021,13008,2.0,0,0,3,9,1566,455,1916,0,98004,47.22698,-121.326826,1725,14049,99,99,0,168.2,4,1,0.8,Good,Average,Large
5768088199,20141108T000000,648344,3,3.5,1876,45432,2.0,0,0,4,12,1086,790,1941,0,98109,47.73937,-122.162395,2021,50674,74,74,0,345.6,6,1,0.86,Luxury,Good,Medium
3055227432,20150109T000000,481784,3,1.5,1990,11877,2.5,0,0,3,10,1385,605,1951,0,98008,47.182572,-122.145568,2419,9575,64,64,0,242.1,4,1,2.0,Good,Average,Medium
9069220824,20140920T000000,336289,3,2.25,2163,65860,2.0,0,0,5,7,1618,545,1987,0,98010,47.466181,-121.505193,2712,77732,28,28,0,155.47,5,1,1.33,Average,Excellent,Large
4920100130,20150407T000000,678572,2,2.5,2943,131632,2.0,0,0,4,9,2840,103,1925,0,98001,47.438512,-122.201142,3257,136163,90,90,0,230.57,4,1,0.8,Good,Good,Large
2124583405,20150124T000000,525699,5,2.5,3497,25369,2.0,0,0,4,5,2082,1415,1905,0,98006,47.172553,-122.501269,4122,28173,110,110,0,150.33,7,1,2.0,Average,Good,Large
7652464499,20141106T000000,518757,5,1.5,1990,7134,1.0,0,0,3,9,1496,494,1947,0,98059,47.685962,-121.377242,2252,6277,68,68,0,260.68,6,1,3.33,Good,Average,Medium
6806069197,20140624T000000,653684,4,2.5,2588,19099,2.5,0,0,3,12,2255,333,1974,0,98007,47.759017,-121.894153,2592,23690,41,41,0,252.58,6,1,1.6,Luxury,Average,Large
4807542222,20140927T000000,662638,3,1.5,4139,25058,2.0,0,0,3,7,3563,576,1990,0,98106,47.543255,-121.914573,3108,22301,25,25,0,160.1,4,1,2.0,Average,Average,Very Large
9079516744,20150419T000000,136155,5,2.0,1217,56701,1.0,0,0,5,9,1004,213,1954,0,98155,47.20363,-121.662638,1150,59344,61,61,0,111.88,7,1,2.5,Good,Excellent,Medium
3558221546,20150511T000000,615773,4,2.5,3364,27430,2.0,0,0,5,10,2343,1021,1908,0,98028,47.249564,-122.369605,3188,30194,107,107,0,183.05,6,1,1.6,Good,Excellent,Large
5227169725,20140621T000000,426677,3,3.0,2957,8682,2.5,0,0,5,7,1853,1104,1908,0,98068,47.240669,-121.941347,3400,10849,107,107,0,144.29,6,1,1.0,Average,Excellent,Large
9149790532,20141225T000000,703297,4,1.5,2742,27396,1.5,0,4,5,8,2530,212,1929,1955,98107,47.480449,-122.445846,3186,24602,86,60,1,256.49,5,1,2.67,Good,Excellent,Large
8003383571,20140820T000000,263197,4,4.5,905,38052,1.0,0,0,5,8,597,308,1923,0,98001,47.511467,-121.932845,1170,30817,92,92,0,290.83,8,1,0.89,Good,Excellent,Small
9779473333,20150226T000000,522924,2,3.0,2284,30713,1.0,0,0,4,7,2019,265,1984,0,98109,47.19406,-122.068384,2378,37645,31,31,0,228.95,5,1,0.67,Average,Good,Large
1110149869,20140614T000000,254834,4,2.0,1585,23464,1.0,0,0,5,9,1082,503,1907,0,98108,47.221805,-122.054496,1645,18787,108,108,0,160.78,6,1,2.0,Good,Excellent,Medium
2941679275,20150110T000000,565281,4,2.75,2164,21391,2.0,0,0,3,7,1954,210,2010,0,98045,47.372413,-121.85279,2250,18930,5,5,0,261.22,6,1,1.45,Average,Average,Large
5405088166,20140604T000000,350101,5,1.0,1596,83792,1.0,0,0,3,7,1224,372,1967,0,98105,47.506896,-121.643482,1670,76180,48,48,0,219.36,6,1,5.0,Average,Average,Medium
7212258748,20141024T000000,424941,6,2.5,2695,48695,2.0,0,0,5,9,1880,815,1901,0,98032,47.281235,-122.397043,2720,54312,114,114,0,157.68,8,1,2.4,Good,Excellent,Large
4409047183,20140517T000000,374226,5,2.25,2192,75933,2.0,0,0,3,8,2012,180,1969,0,98050,47.532525,-122.463829,2258,72341,46,46,0,170.72,7,1,2.22,Good,Average,Large
364126221,20141211T000000,164471,5,1.0,1261,55776,1.0,0,0,3,11,976,285,1906,0,98148,47.552169,-121.512971,1122,49699,109,109,0,130.43,6,1,5.0,Luxury,Average,Medium
1611757326,20140831T000000,496468,5,2.75,1733,59845,1.0,0,0,3,9,997,736,1944,0,98001,47.507099,-121.613927,1909,73842,71,71,0,286.48,7,1,1.82,Good,Average,Medium
8871641486,20141127T000000,526940,3,3.0,2529,6889,1.5,0,0,3,8,1865,664,1950,0,98144,47.699418,-122.064927,3238,5916,65,65,0,208.36,6,1,1.0,Good,Average,Large
3079152747,20140816T000000,450740,4,2.0,2405,58757,2.0,0,0,5,8,1868,537,1908,0,98027,47.305826,-121.631184,2931,63086,107,107,0,187.42,6,1,2.0,Good,Excellent,Large
7657668372,20150118T000000,89854,3,2.0,507,10284,2.0,0,0,3,7,446,61,1927,0,98031,47.310563,-121.526208,657,12753,88,88,0,177.23,5,1,1.5,Average,Average,Small
9350685916,20141122T000000,261944,3,1.0,2571,82281,3.0,0,0,3,3,2569,2,1982,0,98031,47.657828,-122.216875,2471,102509,33,33,0,101.88,4,1,3.0,Low,Average,Large
2560441194,20141201T000000,732533,4,2.0,2880,21493,1.0,1,0,3,8,1965,915,1929,0,98068,47.747242,-122.407906,2886,20418,86,86,0,254.35,6,1,2.0,Good,Average,Large
7371587596,20150421T000000,283565,7,3.0,3263,6893,1.0,0,0,3,5,3148,115,1908,0,98074,47.231118,-122.22456,2625,7547,107,107,0,86.9,10,1,2.33,Average,Average,Large
3765387526,20140824T000000,461064,4,1.0,1882,52574,1.0,0,0,3,8,1690,192,1945,0,98133,47.644311,-122.01566,2432,45982,70,70,0,244.99,5,1,4.0,Good,Average,Medium
4362933276,20150405T000000,364711,4,4.0,2075,51859,1.0,0,0,3,9,1646,429,1907,0,98032,47.283559,-122.468332,2275,46126,108,108,0,175.76,8,1,1.0,Good,Average,Large
5974670328,20140919T000000,562088,5,1.5,2894,30710,1.0,0,0,3,8,1948,946,1935,0,98116,47.465525,-121.641364,3284,35453,80,80,0,194.23,6,1,3.33,Good,Average,Large
1077664421,20140911T000000,374501,5,2.5,2516,27924,2.5,0,0,5,9,1508,1008,1918,0,98068,47.544714,-122.061738,2569,33141,97,97,0,148.85,7,1,2.0,Good,Excellent,Large
2249094975,20140812T000000,109194,4,3.0,510,85295,2.0,0,0,3,5,288,222,1902,0,98117,47.229475,-122.516333,451,91586,113,113,0,214.11,7,1,1.33,Average,Average,Small
6586157879,20140804T000000,310091,1,1.0,2565,36608,1.0,0,0,5,8,1712,853,1921,0,98011,47.16526,-121.327433,2681,37177,94,94,0,120.89,2,1,1.0,Good,Excellent,Large
8639086192,20140517T000000,660520,4,2.0,3961,752,1.0,0,0,4,8,3711,250,1943,0,98188,47.295987,-121.745699,4968,613,72,72,0,166.76,6,1,2.0,Good,Good,Large
2868074710,20150403T000000,714017,7,2.5,3646,4714,2.0,0,0,4,6,3612,34,1971,0,98034,47.684275,-122.37604,3187,4145,44,44,0,195.84,9,1,2.8,Average,Good,Large
7599031667,20140911T000000,349779,4,2.5,2434,92493,1.0,0,0,3,10,1342,1092,1952,0,98024,47.325717,-122.376214,2931,100091,63,63,0,143.71,6,1,1.6,Good,Average,Large
4671559382,20150118T000000,137802,2,2.0,999,20365,1.0,0,0,3,8,563,436,1973,0,98053,47.269187,-121.909625,983,18445,42,42,0,137.94,4,1,1.0,Good,Average,Small
2558286887,20141109T000000,648743,2,3.0,2650,43781,2.0,0,0,3,9,1507,1143,1928,0,98106,47.261168,-121.325382,3255,50708,87,87,0,244.81,5,1,0.67,Good,Average,Large
3816431970,20140614T000000,390606,4,3.5,3142,30692,1.0,0,0,3,6,1825,1317,1929,0,98092,47.43502,-121.680376,3695,32718,86,86,0,124.32,7,1,1.14,Average,Average,Large
494884457,20150304T000000,282044,3,4.0,2305,64021,2.5,0,0,3,8,1958,347,1953,0,98075,47.566149,-122.148362,2539,76230,62,62,0,122.36,7,1,0.75,Good,Average,Large
3014861166,20140824T000000,871672,4,3.0,3709,66705,2.0,0,0,5,7,2060,1649,1922,2013,98008,47.205353,-121.841175,3863,62970,93,2,1,235.02,7,1,1.33,Average,Excellent,Large
5368331782,20141222T000000,498217,3,3.5,3931,102477,1.0,0,0,3,7,3511,420,1980,0,98199,47.183458,-121.760386,4248,118098,35,35,0,126.74,6,1,0.86,Average,Average,Large
3541154080,20140630T000000,1405519,6,2.75,4135,32923,1.0,0,0,5,8,2350,1785,1990,0,98126,47.654196,-121.331156,3473,36137,25,25,0,339.91,8,1,2.18,Good,Excellent,Very Large
9971544478,20150205T000000,377801,3,2.25,1527,8968,3.0,0,0,3,10,1246,281,2010,0,98070,47.462308,-122.361322,1875,7497,5,5,0,247.41,5,1,1.33,Good,Average,Medium
6797506479,20141113T000000,551160,3,3.0,1469,75970,1.0,0,0,4,8,892,577,1976,0,98051,47.668496,-121.582497,1330,81979,39,39,0,375.19,6,1,1.0,Good,Good,Medium
9653052346,20140525T000000,819556,5,2.25,2947,87088,2.0,0,0,4,8,1774,1173,1966,0,98032,47.630782,-122.059557,2279,90955,49,49,0,278.1,7,1,2.22,Good,Good,Large
7354018588,20150118T000000,294039,6,2.25,2846,36346,2.0,0,0,4,6,2497,349,1920,0,98166,47.340071,-121.992806,2389,29374,95,95,0,103.32,8,1,2.67,Average,Good,Large
65017767,20140911T000000,343593,3,2.0,1385,51385,2.0,0,0,4,11,1247,138,1968,0,98055,47.483583,-121.568595,1120,61656,47,47,0,248.08,5,1,1.5,Luxury,Good,Medium
4939656288,20141004T000000,425672,4,3.0,2702,83132,1.0,0,0,3,9,1505,1197,1909,0,98115,47.245671,-121.926331,2700,73706,106,106,0,157.54,7,1,1.33,Good,Average,Large
1403777105,20140904T000000,288826,4,4.0,1843,626,1.5,0,0,3,9,1457,386,1976,0,98107,47.278094,-122.008841,2218,501,39,39,0,156.72,8,1,1.0,Good,Average,Medium
2861964216,20150118T000000,235845,3,2.5,1031,33402,1.5,0,0,4,8,850,181,1959,0,98006,47.459308,-122.516455,1063,30833,56,56,0,228.75,5,1,1.2,Good,Good,Medium
4591412091,20141008T000000,323422,3,4.5,1595,34738,1.0,0,2,3,9,1285,310,1922,0,98052,47.247609,-121.892752,1566,38420,93,93,0,202.77,7,1,0.67,Good,Average,Medium
4869410050,20140515T000000,278946,5,2.0,1230,25812,2.0,0,0,4,8,754,476,2010,0,98178,47.627162,-121.467116,1419,24329,5,5,0,226.79,7,1,2.5,Good,Good,Medium
4261040350,20141008T000000,320226,4,2.0,1174,63806,1.0,0,0,3,10,986,188,2013,0,98103,47.570521,-121.861745,1444,68185,2,2,0,272.76,6,1,2.0,Good,Average,Medium
6962651041,20140925T000000,248609,4,2.75,1423,8331,3.0,0,0,4,7,1331,92,1929,0,98188,47.241684,-121.839188,1824,7830,86,86,0,174.71,6,1,1.45,Average,Good,Medium
5295220934,20150321T000000,400139,3,2.0,1855,37431,2.0,0,0,4,9,1380,475,1949,0,98125,47.184463,-121.535522,1833,33811,66,66,0,215.71,5,1,1.5,Good,Good,Medium
5777804910,20140903T000000,523801,7,4.5,2253,42354,1.0,0,0,3,8,2123,130,1953,0,98011,47.595178,-122.110944,2207,35492,62,62,0,232.49,11,1,1.56,Good,Average,Large
2335538284,20140917T000000,497240,4,2.5,2133,17393,1.0,0,0,5,8,1870,263,2012,0,98075,47.609884,-122.166762,2102,16504,3,3,0,233.12,6,1,1.6,Good,Excellent,Large
810545000,20150302T000000,752248,3,1.0,2355,1321,3.0,1,0,5,7,1963,392,1944,0,98126,47.318942,-121.497652,2349,1100,71,71,0,319.43,4,1,3.0,Average,Excellent,Large
4051211260,20140604T000000,416536,3,3.5,1671,29475,1.0,0,0,5,10,1324,347,1963,0,98038,47.486697,-122.057249,1921,31389,52,52,0,249.27,6,1,0.86,Good,Excellent,Medium
689685434,20150112T000000,117434,4,4.0,377,23440,1.0,0,1,4,7,291,86,2000,0,98199,47.680873,-121.714874,433,27583,15,15,0,311.5,8,1,1.0,Average,Good,Small
5667809722,20140518T000000,569870,4,1.5,2040,5416,1.0,0,0,4,10,1521,519,1959,0,98115,47.7233,-122.268796,1837,4847,56,56,0,279.35,5,1,2.67,Good,Good,Large
7719459470,20150408T000000,496266,3,3.0,1838,19394,1.0,0,0,4,7,1268,570,2009,0,98109,47.679301,-121.724798,1522,18604,6,6,0,270.0,6,1,1.0,Average,Good,Medium
9922182564,20140525T000000,407087,1,2.0,2256,55695,2.0,0,0,3,9,2230,26,1913,0,98105,47.492867,-122.479634,2792,55102,102,102,0,180.45,3,1,0.5,Good,Average,Large
1002157510,20140612T000000,528018,4,1.5,2083,70543,1.0,0,0,3,7,1152,931,1929,0,98146,47.571656,-122.499048,1639,67074,86,86,0,253.49,5,1,2.67,Average,Average,Large
9886386437,20150319T000000,442418,3,1.5,1823,88210,2.0,0,0,5,8,1265,558,2002,0,98092,47.230492,-122.127359,2013,82096,13,13,0,242.69,4,1,2.0,Good,Excellent,Medium
4778328980,20140925T000000,436783,4,2.75,2096,121925,1.0,0,0,3,7,1800,296,1941,0,98105,47.563639,-121.9553,2593,145421,74,74,0,208.39,6,1,1.45,Average,Average,Large
2964236917,20141216T000000,1088329,3,2.0,4562,45568,3.5,0,0,3,9,4234,328,1971,0,98116,47.509838,-121.336763,5066,55420,44,44,0,238.56,5,1,1.5,Good,Average,Very Large
6987704930,20150218T000000,661196,4,1.5,2223,34403,1.0,0,0,3,8,1330,893,1995,0,98065,47.544017,-122.355202,2391,27974,20,20,0,297.43,5,1,2.67,Good,Average,Large
2663768108,20141125T000000,630809,5,1.5,3238,33866,1.0,0,0,3,6,2180,1058,1931,0,98050,47.489093,-122.416348,2898,28827,84,84,0,194.81,6,1,3.33,Average,Average,Large
3361435852,20141225T000000,550699,6,2.5,3532,63781,2.0,0,0,3,8,2615,917,1946,0,98014,47.42118,-121.925451,4559,57526,69,69,0,155.92,8,1,2.4,Good,Average,Large
9287625538,20141024T000000,574867,3,4.0,2039,37813,1.0,0,0,3,11,1364,675,2010,0,98024,47.381457,-121.965663,1777,45418,5,5,0,281.94,7,1,0.75,Luxury,Average,Large
3439737963,20141212T000000,184163,1,3.5,671,36061,2.0,0,0,5,8,466,205,1983,0,98148,47.190088,-121.833252,518,40319,32,32,0,274.46,4,1,0.29,Good,Excellent,Small
3961254440,20150318T000000,495988,3,2.5,1859,84791,1.0,0,0,3,7,1178,681,2006,0,98077,47.270927,-122.181257,2299,99107,9,9,0,266.8,5,1,1.2,Average,Average,Medium
1748119437,20141216T000000,304473,6,2.75,1134,103405,3.0,0,0,3,8,763,371,1936,0,98125,47.741558,-122.502413,1121,90077,79,79,0,268.49,8,1,2.18,Good,Average,Medium
1686883549,20150331T000000,260665,3,3.0,1132,84562,2.5,0,0,3,9,963,169,1992,2000,98107,47.23899,-122.002496,918,82319,23,15,1,230.27,6,1,1.0,Good,Average,Medium
7931656592,20141229T000000,240783,3,2.5,2243,44497,2.0,0,0,3,7,1667,576,1951,0,98109,47.564477,-121.35756,1767,52754,64,64,0,107.35,5,1,1.2,Average,Average,Large
820599343,20150327T000000,507733,7,2.0,1836,4055,1.0,0,0,3,9,1153,683,1907,0,98002,47.639488,-122.442777,1977,4454,108,108,0,276.54,9,1,3.5,Good,Average,Medium
6045440866,20140803T000000,512320,3,2.5,4214,43998,3.0,0,0,3,7,3047,1167,1933,0,98109,47.759853,-121.916499,4757,38932,82,82,0,121.58,5,1,1.2,Average,Average,Very Large
8329688252,20140920T000000,378917,4,2.0,1549,23778,1.0,0,0,4,8,1040,509,1902,0,98032,47.662274,-121.47316,1207,20596,113,113,0,244.62,6,1,2.0,Good,Good,Medium
4899007588,20150318T000000,360033,6,2.5,1908,25509,1.0,0,2,4,7,1085,823,1936,0,98168,47.23607,-122.07237,1759,24581,79,79,0,188.7,8,1,2.4,Average,Good,Medium
9989456141,20140510T000000,495565,4,1.5,2572,4641,2.0,0,0,4,10,2492,80,1938,0,98146,47.552383,-121.993413,2893,4850,77,77,0,192.68,5,1,2.67,Good,Good,Large
291069863,20140901T000000,602730,4,3.5,3741,1033,2.0,0,0,3,8,2762,979,1915,0,98146,47.442001,-121.86563,3021,1290,100,100,0,161.11,7,1,1.14,Good,Average,Large
8533390683,20141001T000000,429000,7,3.5,2418,16275,2.0,0,0,4,7,1494,924,1992,0,98028,47.566904,-121.425443,2144,15683,23,23,0,177.42,10,1,2.0,Average,Good,Large
4963705005,20140527T000000,523162,4,2.0,2725,69185,2.0,0,0,4,7,2478,247,1936,0,98108,47.461637,-122.232112,2319,85471,79,79,0,191.99,6,1,2.0,Average,Good,Large
4247006844,20150207T000000,558606,3,2.0,2103,13017,2.5,0,0,3,8,1388,715,1954,0,98052,47.601534,-121.916847,2485,11486,61,61,0,265.62,5,1,1.5,Good,Average,Large
1476575157,20150128T000000,625601,4,2.75,3222,80159,1.0,0,0,4,11,3036,186,1965,0,98108,47.499006,-121.787015,3717,64474,50,50,0,194.17,6,1,1.45,Luxury,Good,Large
6385014550,20150315T000000,401907,4,1.0,2159,54638,1.0,0,0,3,9,2028,131,1900,0,98028,47.487813,-122.356944,2415,64379,115,115,0,186.15,5,1,4.0,Good,Average,Large
990679077,20140929T000000,562386,3,3.0,2988,42452,1.5,0,0,3,8,2065,923,1946,0,98106,47.199213,-121.882882,2565,45727,69,69,0,188.21,6,1,1.0,Good,Average,Large
9321709541,20140707T000000,509294,3,3.0,2306,64482,1.5,0,0,3,8,2259,47,1992,0,98070,47.212753,-122.117594,2380,70707,23,23,0,220.86,6,1,1.0,Good,Average,Large
7246663629,20150107T000000,602301,3,3.0,2621,11585,1.0,0,0,5,11,2147,474,1900,0,98056,47.541658,-122.425516,2089,13172,115,115,0,229.8,6,1,1.0,Luxury,Excellent,Large
5981548478,20140515T000000,201260,3,1.0,1603,17834,2.0,0,0,4,8,1204,399,1921,0,98065,47.296301,-121.481212,1983,16596,94,94,0,125.55,4,1,3.0,Good,Good,Medium
9878407929,20150111T000000,333089,4,3.5,1255,50404,1.0,0,0,4,8,730,525,1928,0,98199,47.532433,-121.434005,965,47558,87,87,0,265.41,7,1,1.14,Good,Good,Medium
9719491698,20150312T000000,281599,4,3.0,1867,57116,1.0,0,0,4,8,1110,757,1912,0,98065,47.352045,-121.492595,1863,70781,103,103,0,150.83,7,1,1.33,Good,Good,Medium
6667544135,20150109T000000,225438,3,2.0,1169,99049,2.0,0,0,3,8,896,273,1972,0,98052,47.209748,-122.500694,1208,122098,43,43,0,192.85,5,1,1.5,Good,Average,Medium
3057669003,20140628T000000,252842,3,2.75,1685,28144,2.0,0,0,4,10,1075,610,1911,0,98028,47.24516,-122.139225,1503,32509,104,104,0,150.05,5,1,1.09,Good,Good,Medium
9622898300,20141217T000000,790924,2,1.5,4000,82506,1.0,0,0,3,9,3952,48,1926,0,98117,47.397207,-121.376773,3980,76284,89,89,0,197.73,3,1,1.33,Good,Average,Very Large
6756488315,20140701T000000,629017,4,1.5,2106,27660,2.0,0,0,4,9,1169,937,1966,0,98022,47.463277,-121.644583,2245,33659,49,49,0,298.68,5,1,2.67,Good,Good,Large
699956968,20150222T000000,450829,4,2.0,1821,30162,1.0,0,0,3,9,1608,213,1967,0,98105,47.281917,-121.422736,2366,36523,48,48,0,247.57,6,1,2.0,Good,Average,Medium
2035447672,20140918T000000,292912,5,4.5,2358,79113,1.5,0,0,3,6,1699,659,1920,0,98057,47.71203,-121.364543,1823,64747,95,95,0,124.22,9,1,1.11,Average,Average,Large
3088989021,20140911T000000,565404,3,1.5,3011,598,1.0,0,0,4,7,2818,193,2007,0,98126,47.299786,-121.328441,3592,486,8,8,0,187.78,4,1,2.0,Average,Good,Large
9736156421,20150123T000000,524534,3,1.0,3052,24815,1.0,0,0,3,9,2594,458,1924,1956,98102,47.154595,-121.724026,2619,27734,91,59,1,171.87,4,1,3.0,Good,Average,Large
2616026299,20140819T000000,389182,4,4.5,1575,15492,1.0,0,0,4,8,1480,95,2011,0,98031,47.675949,-122.239364,1914,19109,4,4,0,247.1,8,1,0.89,Good,Good,Medium
8596527905,20141130T000000,360597,4,2.25,1634,33476,1.5,0,0,3,7,977,657,1978,0,98065,47.150931,-122.044708,1396,27858,37,37,0,220.68,6,1,1.78,Average,Average,Medium
5381933058,20140604T000000,439602,7,2.0,2221,10677,1.0,0,0,3,6,1245,976,2004,0,98103,47.587805,-121.567356,2332,12306,11,11,0,197.93,9,1,3.5,Average,Average,Large
8469754855,20150513T000000,240108,3,2.25,1127,29257,1.0,0,0,4,7,619,508,1904,0,98010,47.665245,-121.434595,1243,32517,111,111,0,213.05,5,1,1.33,Average,Good,Medium
8460727485,20140615T000000,186345,5,1.5,1017,85872,1.0,0,0,4,6,699,318,1949,0,98007,47.353152,-121.457492,1284,97902,66,66,0,183.23,6,1,3.33,Average,Good,Medium
1771714295,20140528T000000,289107,4,2.5,1277,83727,2.0,0,0,3,9,1096,181,1936,0,98068,47.428555,-121.892586,1328,79879,79,79,0,226.4,6,1,1.6,Good,Average,Medium
748985700,20140825T000000,595554,4,2.5,1691,2761,1.0,0,0,4,8,1514,177,2003,0,98075,47.667877,-121.944505,2125,2631,12,12,0,352.19,6,1,1.6,Good,Good,Medium
3478509741,20141202T000000,514091,3,3.5,1825,7608,3.0,0,0,5,9,1369,456,1973,0,98126,47.520635,-121.766125,1693,7204,42,42,0,281.69,6,1,0.86,Good,Excellent,Medium
